neuropil,sample,global_clustering,density,reciprocity,average_strength,n_nodes,n_edges
AVLP_L,0,0.2062809988534365,0.014622972206497744,0.1351603498542274,,5022,368725
AVLP_L,1,0.20632118577394962,0.014622972206497744,0.13338667028273105,,5022,368725
AVLP_L,2,0.20667474133157276,0.014622972206497744,0.13529866431622484,,5022,368725
AVLP_L,3,0.20697977381939414,0.014622972206497744,0.13445792935114245,,5022,368725
AVLP_L,4,0.2061546724940303,0.014622972206497744,0.13483490406129228,,5022,368725
AVLP_L,5,0.20565713526690133,0.014622972206497744,0.13386670282731034,,5022,368725
AVLP_L,6,0.20652011416741156,0.014622972206497744,0.13444979320631908,,5022,368725
AVLP_L,7,0.2058991292124038,0.014622972206497744,0.13419214862024545,,5022,368725
AVLP_L,8,0.20601036774724507,0.014622972206497744,0.1349460980405451,,5022,368725
AVLP_L,9,0.20621000461493863,0.014622972206497744,0.1346938775510204,,5022,368725
AVLP_L,10,0.20606005361013863,0.014622972206497744,0.13497321852328972,,5022,368725
AVLP_L,11,0.2060692769642935,0.014622972206497744,0.13411621126856058,,5022,368725
AVLP_L,12,0.20592753083184798,0.014622972206497744,0.1349813546681131,,5022,368725
AVLP_L,13,0.20642463376947087,0.014622972206497744,0.1346748932130992,,5022,368725
AVLP_L,14,0.20616932648081335,0.014622972206497744,0.1344470811580446,,5022,368725
AVLP_L,15,0.2070365028608286,0.014622972206497744,0.13412977150993288,,5022,368725
AVLP_L,16,0.20614868940705475,0.014622972206497744,0.1352932402196759,,5022,368725
AVLP_L,17,0.20625011365915855,0.014622972206497744,0.135087124550817,,5022,368725
AVLP_L,18,0.20618473631546672,0.014622972206497744,0.1353990101023798,,5022,368725
AVLP_L,19,0.20608659831431003,0.014622972206497744,0.13507085226117024,,5022,368725
AVLP_L,20,0.2064166641339598,0.014622972206497744,0.13457997152349313,,5022,368725
AVLP_L,21,0.20568398601760793,0.014622972206497744,0.13580852939182317,,5022,368725
AVLP_L,22,0.20601485708245418,0.014622972206497744,0.13617465590887518,,5022,368725
AVLP_L,23,0.20588418198552275,0.014622972206497744,0.13583564987456775,,5022,368725
AVLP_L,24,0.20619996244303637,0.014622972206497744,0.1350355956336023,,5022,368725
AVLP_L,25,0.2063721428082378,0.014622972206497744,0.1363780595294596,,5022,368725
AVLP_L,26,0.20598469498697147,0.014622972206497744,0.13618279205369854,,5022,368725
AVLP_L,27,0.20680300373634009,0.014622972206497744,0.13396976066173977,,5022,368725
AVLP_L,28,0.2057092459176931,0.014622972206497744,0.13493253779917283,,5022,368725
AVLP_L,29,0.20636172954209048,0.014622972206497744,0.13528510407485253,,5022,368725
AVLP_L,30,0.20642751265292875,0.014622972206497744,0.13417858837887314,,5022,368725
AVLP_L,31,0.2062507839048227,0.014622972206497744,0.13498949081293646,,5022,368725
AVLP_L,32,0.20609769763270422,0.014622972206497744,0.13501118719913213,,5022,368725
AVLP_L,33,0.20613365054474309,0.014622972206497744,0.13634280290189166,,5022,368725
AVLP_L,34,0.20633527984128155,0.014622972206497744,0.1352145908197166,,5022,368725
AVLP_L,35,0.20644900791052478,0.014622972206497744,0.13590345108142926,,5022,368725
AVLP_L,36,0.2058607639575603,0.014622972206497744,0.13426537392365584,,5022,368725
AVLP_L,37,0.20593765746041295,0.014622972206497744,0.13513594141975727,,5022,368725
AVLP_L,38,0.20628227345707964,0.014622972206497744,0.13592514746762493,,5022,368725
AVLP_L,39,0.20684999319755892,0.014622972206497744,0.1352932402196759,,5022,368725
AVLP_L,40,0.20621164909000925,0.014622972206497744,0.13507627635771915,,5022,368725
AVLP_L,41,0.20590810573325616,0.014622972206497744,0.13565665468845345,,5022,368725
AVLP_L,42,0.20625230211554774,0.014622972206497744,0.13505729201979796,,5022,368725
AVLP_L,43,0.20626996205165754,0.014622972206497744,0.13463150044070785,,5022,368725
AVLP_L,44,0.2062436542462314,0.014622972206497744,0.1335954979998644,,5022,368725
AVLP_L,45,0.2065114497145949,0.014622972206497744,0.135187470336972,,5022,368725
AVLP_L,46,0.20645011570193453,0.014622972206497744,0.13540443419892875,,5022,368725
AVLP_L,47,0.20612413147808406,0.014622972206497744,0.13479964743372433,,5022,368725
AVLP_L,48,0.20646855231868008,0.014622972206497744,0.13541799444030103,,5022,368725
AVLP_L,49,0.20574165119989052,0.014622972206497744,0.1354803715506136,,5022,368725
AVLP_L,50,0.20654460307179484,0.014622972206497744,0.13577056071598073,,5022,368725
AVLP_L,51,0.20671373794755268,0.014622972206497744,0.1346342124889823,,5022,368725
AVLP_L,52,0.20675947297503536,0.014622972206497744,0.1339562004203675,,5022,368725
AVLP_L,53,0.20642377829044206,0.014622972206497744,0.13433317513051732,,5022,368725
AVLP_L,54,0.20634791675642697,0.014622972206497744,0.13515763780595294,,5022,368725
AVLP_L,55,0.2063519994509403,0.014622972206497744,0.1352661197369313,,5022,368725
AVLP_L,56,0.20651143114843426,0.014622972206497744,0.1337555088480575,,5022,368725
AVLP_L,57,0.2065165583362114,0.014622972206497744,0.13496508237846633,,5022,368725
AVLP_L,58,0.2057392570251301,0.014622972206497744,0.13531764865414606,,5022,368725
AVLP_L,59,0.20689710140153109,0.014622972206497744,0.13428707030985151,,5022,368725
AVLP_L,60,0.20669677640096193,0.014622972206497744,0.135388161909282,,5022,368725
AVLP_L,61,0.20637608718726186,0.014622972206497744,0.13471828598549054,,5022,368725
AVLP_L,62,0.20691506461932468,0.014622972206497744,0.13448233778561258,,5022,368725
AVLP_L,63,0.2062723763567874,0.014622972206497744,0.13586819445386128,,5022,368725
AVLP_L,64,0.2066795561248881,0.014622972206497744,0.13568377517119803,,5022,368725
AVLP_L,65,0.2063124502300723,0.014622972206497744,0.1349135534612516,,5022,368725
AVLP_L,66,0.2065521679736016,0.014622972206497744,0.13509254864736592,,5022,368725
AVLP_L,67,0.20674040302768193,0.014622972206497744,0.13523899925418673,,5022,368725
AVLP_L,68,0.20600606702615765,0.014622972206497744,0.1363726354329107,,5022,368725
AVLP_L,69,0.20690827751629362,0.014622972206497744,0.13505457997152348,,5022,368725
AVLP_L,70,0.20610447567876056,0.014622972206497744,0.1351196691301105,,5022,368725
AVLP_L,71,0.20637218016449763,0.014622972206497744,0.1353610414265374,,5022,368725
AVLP_L,72,0.20618154090919127,0.014622972206497744,0.13517662214387416,,5022,368725
AVLP_L,73,0.2061989706025534,0.014622972206497744,0.1361936402467964,,5022,368725
AVLP_L,74,0.20669530877149886,0.014622972206497744,0.13604990168825004,,5022,368725
AVLP_L,75,0.20649201182906757,0.014622972206497744,0.1346884534544715,,5022,368725
AVLP_L,76,0.20638646602114893,0.014622972206497744,0.13550749203335818,,5022,368725
AVLP_L,77,0.20685299377947577,0.014622972206497744,0.13483761610956674,,5022,368725
AVLP_L,78,0.206409634994046,0.014622972206497744,0.1347345582751373,,5022,368725
AVLP_L,79,0.20657702584099033,0.014622972206497744,0.13668180893619905,,5022,368725
AVLP_L,80,0.20639266824190003,0.014622972206497744,0.1352471353990101,,5022,368725
AVLP_L,81,0.20655567061269012,0.014622972206497744,0.13443623296494678,,5022,368725
AVLP_L,82,0.2063459920771781,0.014622972206497744,0.13568648721947252,,5022,368725
AVLP_L,83,0.2067493917334184,0.014622972206497744,0.13530951250932266,,5022,368725
AVLP_L,84,0.20684997470537703,0.014622972206497744,0.13474811851650959,,5022,368725
AVLP_L,85,0.20657357980564928,0.014622972206497744,0.1346477727303546,,5022,368725
AVLP_L,86,0.20650199657341364,0.014622972206497744,0.13429520645467488,,5022,368725
AVLP_L,87,0.20620045924439948,0.014622972206497744,0.13473184622686285,,5022,368725
AVLP_L,88,0.20559529087091433,0.014622972206497744,0.13416502813750084,,5022,368725
AVLP_L,89,0.20630400701192256,0.014622972206497744,0.13555088480574953,,5022,368725
AVLP_L,90,0.20693776574046488,0.014622972206497744,0.1350410197301512,,5022,368725
AVLP_L,91,0.2062538434395258,0.014622972206497744,0.13520916672316768,,5022,368725
AVLP_L,92,0.2064194873753419,0.014622972206497744,0.1358275137297444,,5022,368725
AVLP_L,93,0.20623934395240956,0.014622972206497744,0.1344470811580446,,5022,368725
AVLP_L,94,0.20636284759474344,0.014622972206497744,0.13535561732998846,,5022,368725
AVLP_L,95,0.20688639698384217,0.014622972206497744,0.13452030646145502,,5022,368725
AVLP_L,96,0.2067381454815719,0.014622972206497744,0.13578954505390195,,5022,368725
AVLP_L,97,0.20627915119360596,0.014622972206497744,0.13505186792324902,,5022,368725
AVLP_L,98,0.2066081011284093,0.014622972206497744,0.13475083056478404,,5022,368725
AVLP_L,99,0.20640803498711333,0.014622972206497744,0.1341867245236965,,5022,368725
AVLP_L,100,0.20662727466134237,0.014622972206497744,0.13475354261305852,,5022,368725
AVLP_L,101,0.20604632171823842,0.014622972206497744,0.1354071462472032,,5022,368725
AVLP_L,102,0.2069227818014616,0.014622972206497744,0.1349406739439962,,5022,368725
AVLP_L,103,0.2068712267432569,0.014622972206497744,0.1339019594548783,,5022,368725
AVLP_L,104,0.20684013301365997,0.014622972206497744,0.13503830768187675,,5022,368725
AVLP_L,105,0.20658728718617064,0.014622972206497744,0.13519831853006983,,5022,368725
AVLP_L,106,0.2068608518204082,0.014622972206497744,0.13354668113092413,,5022,368725
AVLP_L,107,0.20628027511922037,0.014622972206497744,0.1358058173435487,,5022,368725
AVLP_L,108,0.2068749414693105,0.014622972206497744,0.13475354261305852,,5022,368725
AVLP_L,109,0.20634241218970112,0.014622972206497744,0.13566479083327684,,5022,368725
AVLP_L,110,0.2064321436115122,0.014622972206497744,0.1345284426062784,,5022,368725
AVLP_L,111,0.20650646563079436,0.014622972206497744,0.13658146315004407,,5022,368725
AVLP_L,112,0.20668893209223396,0.014622972206497744,0.1354939317919859,,5022,368725
AVLP_L,113,0.20660098528502893,0.014622972206497744,0.13464234863380567,,5022,368725
AVLP_L,114,0.20622696904095486,0.014622972206497744,0.13492982575089837,,5022,368725
AVLP_L,115,0.20680980206030083,0.014622972206497744,0.13461794019933554,,5022,368725
AVLP_L,116,0.20626586346536638,0.014622972206497744,0.13553190046782831,,5022,368725
AVLP_L,117,0.2063732752820467,0.014622972206497744,0.1346396365855312,,5022,368725
AVLP_L,118,0.20672958196615485,0.014622972206497744,0.13416231608922638,,5022,368725
AVLP_L,119,0.20619370097481754,0.014622972206497744,0.13524171130246118,,5022,368725
AVLP_L,120,0.206235244074394,0.014622972206497744,0.1353800257644586,,5022,368725
AVLP_L,121,0.20630090923917313,0.014622972206497744,0.13606888602617126,,5022,368725
AVLP_L,122,0.2059196680374607,0.014622972206497744,0.13476439080615635,,5022,368725
AVLP_L,123,0.20678348898060625,0.014622972206497744,0.13609058241236693,,5022,368725
AVLP_L,124,0.2065021540791166,0.014622972206497744,0.1354396908264967,,5022,368725
AVLP_L,125,0.20605666838680342,0.014622972206497744,0.13701810292223202,,5022,368725
AVLP_L,126,0.20603161628596336,0.014622972206497744,0.1361393992813072,,5022,368725
AVLP_L,127,0.2061470203009252,0.014622972206497744,0.13472371008203946,,5022,368725
AVLP_L,128,0.20669518259370528,0.014622972206497744,0.13528781612312699,,5022,368725
AVLP_L,129,0.20683958825212084,0.014622972206497744,0.13486473659231135,,5022,368725
AVLP_L,130,0.20676832039904688,0.014622972206497744,0.13448233778561258,,5022,368725
AVLP_L,131,0.2057062236537665,0.014622972206497744,0.13510339684046377,,5022,368725
AVLP_L,132,0.2060957363812083,0.014622972206497744,0.13567021492982576,,5022,368725
AVLP_L,133,0.20645061268912102,0.014622972206497744,0.13555902095057293,,5022,368725
AVLP_L,134,0.2069117661658871,0.014622972206497744,0.13500576310258322,,5022,368725
AVLP_L,135,0.20645415122212143,0.014622972206497744,0.13469116550274596,,5022,368725
AVLP_L,136,0.20607131726693945,0.014622972206497744,0.13601735710895654,,5022,368725
AVLP_L,137,0.206026944586902,0.014622972206497744,0.13498949081293646,,5022,368725
AVLP_L,138,0.2063732453387395,0.014622972206497744,0.13450945826835717,,5022,368725
AVLP_L,139,0.2063605172359832,0.014622972206497744,0.13465590887517798,,5022,368725
AVLP_L,140,0.2063894951056109,0.014622972206497744,0.13481591972337106,,5022,368725
AVLP_L,141,0.2060107795980941,0.014622972206497744,0.13522815106108887,,5022,368725
AVLP_L,142,0.2061615886872154,0.014622972206497744,0.13447420164078921,,5022,368725
AVLP_L,143,0.20658414311215245,0.014622972206497744,0.1335629534205709,,5022,368725
AVLP_L,144,0.2057375922149535,0.014622972206497744,0.1340945148823649,,5022,368725
AVLP_L,145,0.2064192087643867,0.014622972206497744,0.13567835107464912,,5022,368725
AVLP_L,146,0.2067044052476852,0.014622972206497744,0.1358275137297444,,5022,368725
AVLP_L,147,0.2066672109196117,0.014622972206497744,0.13532307275069497,,5022,368725
AVLP_L,148,0.2063358951536036,0.014622972206497744,0.1356593667367279,,5022,368725
AVLP_L,149,0.20618720589761338,0.014622972206497744,0.13532578479896942,,5022,368725
AVLP_L,150,0.20658609732854383,0.014622972206497744,0.13613397518475828,,5022,368725
AVLP_L,151,0.20627666845588521,0.014622972206497744,0.134720998033765,,5022,368725
AVLP_L,152,0.20694836600771452,0.014622972206497744,0.1348810088819581,,5022,368725
AVLP_L,153,0.20691284096349113,0.014622972206497744,0.13448504983388704,,5022,368725
AVLP_L,154,0.2062868678845788,0.014622972206497744,0.13510882093701268,,5022,368725
AVLP_L,155,0.2064930860782804,0.014622972206497744,0.13491626550952607,,5022,368725
AVLP_L,156,0.2065407819085893,0.014622972206497744,0.13394535222726964,,5022,368725
AVLP_L,157,0.20661543018150585,0.014622972206497744,0.13511695708183605,,5022,368725
AVLP_L,158,0.20622210100199537,0.014622972206497744,0.13548850769543697,,5022,368725
AVLP_L,159,0.20665281972555977,0.014622972206497744,0.13445792935114245,,5022,368725
AVLP_L,160,0.2065347955566334,0.014622972206497744,0.135187470336972,,5022,368725
AVLP_L,161,0.20728831243317472,0.014622972206497744,0.13452301850972948,,5022,368725
AVLP_L,162,0.20648463486099422,0.014622972206497744,0.13542613058512443,,5022,368725
AVLP_L,163,0.2054352003480677,0.014622972206497744,0.13698013424638958,,5022,368725
AVLP_L,164,0.20655337489576103,0.014622972206497744,0.13484032815784122,,5022,368725
AVLP_L,165,0.20625585022313395,0.014622972206497744,0.13431961488914504,,5022,368725
AVLP_L,166,0.20623905808665532,0.014622972206497744,0.13602820530205437,,5022,368725
AVLP_L,167,0.20669784259994362,0.014622972206497744,0.13510610888873822,,5022,368725
AVLP_L,168,0.20649272772628122,0.014622972206497744,0.13577056071598073,,5022,368725
AVLP_L,169,0.20653612420144096,0.014622972206497744,0.1361800800054241,,5022,368725
AVLP_L,170,0.20572216533340024,0.014622972206497744,0.13565123059190454,,5022,368725
AVLP_L,171,0.20673377801972412,0.014622972206497744,0.13446877754424028,,5022,368725
AVLP_L,172,0.2059093161676023,0.014622972206497744,0.13525255949555903,,5022,368725
AVLP_L,173,0.2066041926266391,0.014622972206497744,0.13501932334395553,,5022,368725
AVLP_L,174,0.20725772148539887,0.014622972206497744,0.13547765950233914,,5022,368725
AVLP_L,175,0.20656084064230001,0.014622972206497744,0.13434944742016408,,5022,368725
AVLP_L,176,0.2067210323115159,0.014622972206497744,0.1359332836124483,,5022,368725
AVLP_L,177,0.20636112408903282,0.014622972206497744,0.13561054986778764,,5022,368725
AVLP_L,178,0.2069291063665933,0.014622972206497744,0.1351739100955997,,5022,368725
AVLP_L,179,0.20656692003725727,0.014622972206497744,0.13647569326734016,,5022,368725
AVLP_L,180,0.20646652327635615,0.014622972206497744,0.135352905281714,,5022,368725
AVLP_L,181,0.206888845625651,0.014622972206497744,0.1363455149501661,,5022,368725
AVLP_L,182,0.20652655035271397,0.014622972206497744,0.13485660044748796,,5022,368725
AVLP_L,183,0.2062840004769596,0.014622972206497744,0.13545053901959456,,5022,368725
AVLP_L,184,0.20642815464719927,0.014622972206497744,0.13411621126856058,,5022,368725
AVLP_L,185,0.20660391518092544,0.014622972206497744,0.13594955590209507,,5022,368725
AVLP_L,186,0.2066274406405684,0.014622972206497744,0.13448233778561258,,5022,368725
AVLP_L,187,0.20650194062810112,0.014622972206497744,0.13616380771577735,,5022,368725
AVLP_L,188,0.2066664007589669,0.014622972206497744,0.1337283883653129,,5022,368725
AVLP_L,189,0.20711934169071705,0.014622972206497744,0.13474269441996067,,5022,368725
AVLP_L,190,0.2067797610788248,0.014622972206497744,0.13559970167468982,,5022,368725
AVLP_L,191,0.20703717836832924,0.014622972206497744,0.1352661197369313,,5022,368725
AVLP_L,192,0.2062591021583034,0.014622972206497744,0.13547765950233914,,5022,368725
AVLP_L,193,0.20629005816718282,0.014622972206497744,0.13407553054444368,,5022,368725
AVLP_L,194,0.2066069594600084,0.014622972206497744,0.13493253779917283,,5022,368725
AVLP_L,195,0.20727091681391815,0.014622972206497744,0.13543155468167334,,5022,368725
AVLP_L,196,0.2064709498055588,0.014622972206497744,0.13534476913689064,,5022,368725
AVLP_L,197,0.2064961046615056,0.014622972206497744,0.13465048477862906,,5022,368725
AVLP_L,198,0.20715754071678041,0.014622972206497744,0.1345148823649061,,5022,368725
AVLP_L,199,0.20596871585571075,0.014622972206497744,0.1346803173096481,,5022,368725
AVLP_L,200,0.20712673559358188,0.014622972206497744,0.13516306190250185,,5022,368725
AVLP_L,201,0.20651419401759932,0.014622972206497744,0.13509526069564037,,5022,368725
AVLP_L,202,0.20626757085099676,0.014622972206497744,0.1353339209437928,,5022,368725
AVLP_L,203,0.20622526805282343,0.014622972206497744,0.13690148484643028,,5022,368725
AVLP_L,204,0.2062202750163494,0.014622972206497744,0.13610956675028815,,5022,368725
AVLP_L,205,0.20676091959555862,0.014622972206497744,0.13469930164756933,,5022,368725
AVLP_L,206,0.20639295622647383,0.014622972206497744,0.13555902095057293,,5022,368725
AVLP_L,207,0.20621789411893426,0.014622972206497744,0.13537188961963523,,5022,368725
AVLP_L,208,0.2067305406032268,0.014622972206497744,0.1351006847921893,,5022,368725
AVLP_L,209,0.20645394997392583,0.014622972206497744,0.1343684317580853,,5022,368725
AVLP_L,210,0.20653963287084814,0.014622972206497744,0.13461522815106108,,5022,368725
