neuropil,sample,global_clustering,density,reciprocity,average_strength,n_nodes,n_edges
LAL_L,0,0.1887360837490226,0.009429771579693628,0.10049295930322523,,3098,90474
LAL_L,1,0.18724012988057356,0.009429771579693628,0.10323407829873776,,3098,90474
LAL_L,2,0.18789025617596977,0.009429771579693628,0.10152087892654243,,3098,90474
LAL_L,3,0.18863097250293095,0.009429771579693628,0.10208457678449057,,3098,90474
LAL_L,4,0.18939966361066773,0.009429771579693628,0.10006189623538254,,3098,90474
LAL_L,5,0.18938015627042998,0.009429771579693628,0.09932135199062714,,3098,90474
LAL_L,6,0.18932485700916132,0.009429771579693628,0.09986294405022438,,3098,90474
LAL_L,7,0.18945029399699165,0.009429771579693628,0.1003603245131198,,3098,90474
LAL_L,8,0.18916109224143923,0.009429771579693628,0.1009792868669452,,3098,90474
LAL_L,9,0.1881157113604331,0.009429771579693628,0.10206247098613966,,3098,90474
LAL_L,10,0.18961649164847633,0.009429771579693628,0.09948714547825895,,3098,90474
LAL_L,11,0.188744599023597,0.009429771579693628,0.10158719632159516,,3098,90474
LAL_L,12,0.18971144363043077,0.009429771579693628,0.09870238963680174,,3098,90474
LAL_L,13,0.1896512160633301,0.009429771579693628,0.09876870703185446,,3098,90474
LAL_L,14,0.18962299542864788,0.009429771579693628,0.10028295421889162,,3098,90474
LAL_L,15,0.18859857451377743,0.009429771579693628,0.10127771514468245,,3098,90474
LAL_L,16,0.18957331146049924,0.009429771579693628,0.0999292614452771,,3098,90474
LAL_L,17,0.189670764529605,0.009429771579693628,0.10011716073125981,,3098,90474
LAL_L,18,0.1894497081715982,0.009429771579693628,0.10103455136282247,,3098,90474
LAL_L,19,0.18990820345804188,0.009429771579693628,0.1011229745562261,,3098,90474
LAL_L,20,0.18996254061102028,0.009429771579693628,0.10075822888343612,,3098,90474
LAL_L,21,0.18872380800467817,0.009429771579693628,0.1023166876671751,,3098,90474
LAL_L,22,0.1891128267183485,0.009429771579693628,0.1014103499347879,,3098,90474
LAL_L,23,0.18932492324153063,0.009429771579693628,0.10079138758096248,,3098,90474
LAL_L,24,0.18968630492846528,0.009429771579693628,0.10160930211994607,,3098,90474
LAL_L,25,0.18867955528306732,0.009429771579693628,0.09925503459557442,,3098,90474
LAL_L,26,0.18960538224884294,0.009429771579693628,0.10099033976612065,,3098,90474
LAL_L,27,0.191178782998459,0.009429771579693628,0.1009792868669452,,3098,90474
LAL_L,28,0.1891524786135859,0.009429771579693628,0.10136613833808608,,3098,90474
LAL_L,29,0.1891493736430902,0.009429771579693628,0.10081349337931339,,3098,90474
LAL_L,30,0.19031884048789857,0.009429771579693628,0.10284722682759688,,3098,90474
LAL_L,31,0.18843578292811447,0.009429771579693628,0.1028914384242987,,3098,90474
LAL_L,32,0.19031066680017272,0.009429771579693628,0.09856975484669629,,3098,90474
LAL_L,33,0.18884388440103353,0.009429771579693628,0.09981873245352256,,3098,90474
LAL_L,34,0.18905192301265908,0.009429771579693628,0.10197404779273603,,3098,90474
LAL_L,35,0.18949763440067693,0.009429771579693628,0.09988504984857528,,3098,90474
LAL_L,36,0.19047390694668703,0.009429771579693628,0.10195194199438513,,3098,90474
LAL_L,37,0.18934181465302513,0.009429771579693628,0.09998452594115437,,3098,90474
LAL_L,38,0.19000233695125612,0.009429771579693628,0.10178614850675333,,3098,90474
LAL_L,39,0.1890146560098885,0.009429771579693628,0.10048190640404978,,3098,90474
LAL_L,40,0.18990942233863373,0.009429771579693628,0.09924398169639896,,3098,90474
LAL_L,41,0.1895949660080545,0.009429771579693628,0.10032716581559344,,3098,90474
LAL_L,42,0.18923731974007915,0.009429771579693628,0.10028295421889162,,3098,90474
LAL_L,43,0.1895146097665121,0.009429771579693628,0.10105665716117337,,3098,90474
LAL_L,44,0.19004930846810025,0.009429771579693628,0.09986294405022438,,3098,90474
LAL_L,45,0.18857763809149272,0.009429771579693628,0.10031611291641798,,3098,90474
LAL_L,46,0.18927174769031901,0.009429771579693628,0.099951367243628,,3098,90474
LAL_L,47,0.18927169176261033,0.009429771579693628,0.10011716073125981,,3098,90474
LAL_L,48,0.18852303548189941,0.009429771579693628,0.10115613325375246,,3098,90474
LAL_L,49,0.18863738242852096,0.009429771579693628,0.10066980569003249,,3098,90474
LAL_L,50,0.18927856604078805,0.009429771579693628,0.09986294405022438,,3098,90474
LAL_L,51,0.1901327572337076,0.009429771579693628,0.09900081791453898,,3098,90474
LAL_L,52,0.1884551792043119,0.009429771579693628,0.10066980569003249,,3098,90474
LAL_L,53,0.19052290020924473,0.009429771579693628,0.10103455136282247,,3098,90474
LAL_L,54,0.18930919446493688,0.009429771579693628,0.1008577049760152,,3098,90474
LAL_L,55,0.1901122275846657,0.009429771579693628,0.09805026858544996,,3098,90474
LAL_L,56,0.1895075754876563,0.009429771579693628,0.10033821871476889,,3098,90474
LAL_L,57,0.19001741969867392,0.009429771579693628,0.10094612816941884,,3098,90474
LAL_L,58,0.18963472479795374,0.009429771579693628,0.09913345270464442,,3098,90474
LAL_L,59,0.18964575848695903,0.009429771579693628,0.09834869686318722,,3098,90474
LAL_L,60,0.1897044102831122,0.009429771579693628,0.09889028892278445,,3098,90474
LAL_L,61,0.18931076033187516,0.009429771579693628,0.10113402745540155,,3098,90474
LAL_L,62,0.18879802471838267,0.009429771579693628,0.10461569069566948,,3098,90474
LAL_L,63,0.18927287413598637,0.009429771579693628,0.10170877821252515,,3098,90474
LAL_L,64,0.1889895290074095,0.009429771579693628,0.10215089417954329,,3098,90474
LAL_L,65,0.1889757480886884,0.009429771579693628,0.1006919114883834,,3098,90474
LAL_L,66,0.1895461927887017,0.009429771579693628,0.10090191657271702,,3098,90474
LAL_L,67,0.1894792828017538,0.009429771579693628,0.10188562459933241,,3098,90474
LAL_L,68,0.19012585271894458,0.009429771579693628,0.09970820346176802,,3098,90474
LAL_L,69,0.18981630798390475,0.009429771579693628,0.09823816787143268,,3098,90474
LAL_L,70,0.19000081176261296,0.009429771579693628,0.10133297964055972,,3098,90474
LAL_L,71,0.1892104538829934,0.009429771579693628,0.10258195724738599,,3098,90474
LAL_L,72,0.19094713519149495,0.009429771579693628,0.09828237946813449,,3098,90474
LAL_L,73,0.19076443711063226,0.009429771579693628,0.1016977253133497,,3098,90474
LAL_L,74,0.1895775708606494,0.009429771579693628,0.10020558392466344,,3098,90474
LAL_L,75,0.19045535329114804,0.009429771579693628,0.10099033976612065,,3098,90474
LAL_L,76,0.18972935572498664,0.009429771579693628,0.09996242014280346,,3098,90474
LAL_L,77,0.19021508549692645,0.009429771579693628,0.10125560934633154,,3098,90474
LAL_L,78,0.1892690875634832,0.009429771579693628,0.1009792868669452,,3098,90474
LAL_L,79,0.1892876632273285,0.009429771579693628,0.10280301523089506,,3098,90474
LAL_L,80,0.18979540433050288,0.009429771579693628,0.10000663173950528,,3098,90474
LAL_L,81,0.18895809895339227,0.009429771579693628,0.09860291354422265,,3098,90474
LAL_L,82,0.1893532819553586,0.009429771579693628,0.10026084842054071,,3098,90474
LAL_L,83,0.1885290561410639,0.009429771579693628,0.10020558392466344,,3098,90474
LAL_L,84,0.1899882830679539,0.009429771579693628,0.09905608241041625,,3098,90474
LAL_L,85,0.19036722638834763,0.009429771579693628,0.10027190131971617,,3098,90474
LAL_L,86,0.1894689930818702,0.009429771579693628,0.10089086367354157,,3098,90474
LAL_L,87,0.18940086932251887,0.009429771579693628,0.09996242014280346,,3098,90474
LAL_L,88,0.1904912724946514,0.009429771579693628,0.10204036518778875,,3098,90474
LAL_L,89,0.1889995748434602,0.009429771579693628,0.10242721665892963,,3098,90474
