neuropil,sample,global_clustering,density,reciprocity,average_strength,n_nodes,n_edges
AVLP_R,0,0.19482770961283774,0.011839078834867683,0.12891499128773473,,6181,452236
AVLP_R,1,0.19512919800635226,0.011839078834867683,0.12956951680096232,,6181,452236
AVLP_R,2,0.19438476256336298,0.011839078834867683,0.12834891516818653,,6181,452236
AVLP_R,3,0.1940506152394108,0.011839078834867683,0.12868944533385224,,6181,452236
AVLP_R,4,0.19459267849808118,0.011839078834867683,0.12890835758320876,,6181,452236
AVLP_R,5,0.19464154628074998,0.011839078834867683,0.127384816777081,,6181,452236
AVLP_R,6,0.19462013345481635,0.011839078834867683,0.12826488824419108,,6181,452236
AVLP_R,7,0.19496808845862754,0.011839078834867683,0.12743346394360466,,6181,452236
AVLP_R,8,0.19419570099238406,0.011839078834867683,0.1298127526335807,,6181,452236
AVLP_R,9,0.19480665167342212,0.011839078834867683,0.12932628096834395,,6181,452236
AVLP_R,10,0.19460204346098794,0.011839078834867683,0.1284572656754438,,6181,452236
AVLP_R,11,0.1951592751670854,0.011839078834867683,0.12998080648157156,,6181,452236
AVLP_R,12,0.1948934870528802,0.011839078834867683,0.12927100009729434,,6181,452236
AVLP_R,13,0.19507524750336397,0.011839078834867683,0.1291140024235134,,6181,452236
AVLP_R,14,0.19507591029740076,0.011839078834867683,0.12932628096834395,,6181,452236
AVLP_R,15,0.19453976806980394,0.011839078834867683,0.13029037935944948,,6181,452236
AVLP_R,16,0.19531279322975187,0.011839078834867683,0.1300051300648334,,6181,452236
AVLP_R,17,0.19488834893247703,0.011839078834867683,0.12893931487099655,,6181,452236
AVLP_R,18,0.19519169347197518,0.011839078834867683,0.130217408609664,,6181,452236
AVLP_R,19,0.19443671196633705,0.011839078834867683,0.12971766953537534,,6181,452236
AVLP_R,20,0.19494364849104553,0.011839078834867683,0.13047170061649227,,6181,452236
AVLP_R,21,0.19513738834657765,0.011839078834867683,0.13020635243545406,,6181,452236
AVLP_R,22,0.19489458267586526,0.011839078834867683,0.1290100743859401,,6181,452236
AVLP_R,23,0.19483157944418167,0.011839078834867683,0.12945011011949514,,6181,452236
AVLP_R,24,0.19511066732442633,0.011839078834867683,0.12986803350463033,,6181,452236
AVLP_R,25,0.1941821475150046,0.011839078834867683,0.13012453674630062,,6181,452236
