neuropil,sample,global_clustering,density,reciprocity,average_strength,n_nodes,n_edges
GOR_R,0,0.13438642436266746,0.007855741095455775,0.06318493707521707,,1979,30751
GOR_R,1,0.1365254814079492,0.007855741095455775,0.06142889662124809,,1979,30751
GOR_R,2,0.13653682612954002,0.007855741095455775,0.06620922896816364,,1979,30751
GOR_R,3,0.134039023596069,0.007855741095455775,0.06396539949920328,,1979,30751
GOR_R,4,0.13635175270776262,0.007855741095455775,0.06890832818444928,,1979,30751
GOR_R,5,0.13725892025283734,0.007855741095455775,0.062404474651230855,,1979,30751
GOR_R,6,0.1352636517880982,0.007855741095455775,0.06812786576046308,,1979,30751
GOR_R,7,0.13510809947074,0.007855741095455775,0.061851647100907285,,1979,30751
GOR_R,8,0.1353671221280348,0.007855741095455775,0.06279470586322396,,1979,30751
GOR_R,9,0.13487443649308123,0.007855741095455775,0.06445318851419465,,1979,30751
GOR_R,10,0.1348564317818803,0.007855741095455775,0.06399791876686937,,1979,30751
GOR_R,11,0.13840667101724397,0.007855741095455775,0.06188416636857338,,1979,30751
GOR_R,12,0.13641842398857884,0.007855741095455775,0.06481090045852167,,1979,30751
GOR_R,13,0.13745619226017533,0.007855741095455775,0.06663197944782283,,1979,30751
GOR_R,14,0.1363500349843655,0.007855741095455775,0.06435563071119639,,1979,30751
GOR_R,15,0.13575203542351091,0.007855741095455775,0.06451822704952684,,1979,30751
GOR_R,16,0.1381057850024888,0.007855741095455775,0.06324997561054925,,1979,30751
GOR_R,17,0.13205692585930087,0.007855741095455775,0.06539624727651133,,1979,30751
GOR_R,18,0.13440535318299118,0.007855741095455775,0.06500601606451822,,1979,30751
GOR_R,19,0.13644422660100713,0.007855741095455775,0.06764007674547169,,1979,30751
GOR_R,20,0.13696659521562646,0.007855741095455775,0.0667295372508211,,1979,30751
GOR_R,21,0.13526401316038553,0.007855741095455775,0.06529868947351306,,1979,30751
GOR_R,22,0.13424975718134322,0.007855741095455775,0.06604663262983318,,1979,30751
GOR_R,23,0.13672293198201413,0.007855741095455775,0.06572143995317226,,1979,30751
GOR_R,24,0.13474679911519472,0.007855741095455775,0.0659490748268349,,1979,30751
GOR_R,25,0.13387985848937556,0.007855741095455775,0.06455074631719293,,1979,30751
GOR_R,26,0.13654505092170213,0.007855741095455775,0.06354264901954408,,1979,30751
GOR_R,27,0.13590933352495665,0.007855741095455775,0.06796526942213262,,1979,30751
GOR_R,28,0.1371940349451744,0.007855741095455775,0.06282722513089005,,1979,30751
GOR_R,29,0.13716267422014772,0.007855741095455775,0.0664043445741602,,1979,30751
GOR_R,30,0.13622460916570975,0.007855741095455775,0.06276218659555786,,1979,30751
GOR_R,31,0.13599695868259032,0.007855741095455775,0.065981594094501,,1979,30751
GOR_R,32,0.13616400632665354,0.007855741095455775,0.0646808233878573,,1979,30751
GOR_R,33,0.1383292226363864,0.007855741095455775,0.06324997561054925,,1979,30751
GOR_R,34,0.13627938643680965,0.007855741095455775,0.06289226366622223,,1979,30751
GOR_R,35,0.1339031064554319,0.007855741095455775,0.06451822704952684,,1979,30751
GOR_R,36,0.13562054765342105,0.007855741095455775,0.06900588598744756,,1979,30751
GOR_R,37,0.1348284066659949,0.007855741095455775,0.06549380507950961,,1979,30751
GOR_R,38,0.13602152193017764,0.007855741095455775,0.06438814997886248,,1979,30751
GOR_R,39,0.13711497816813942,0.007855741095455775,0.06256707098956131,,1979,30751
